event_id,event_timestamp,car_id,train_id,location_id,event_type,loaded_flag,commodity,weight_tons
2336,2024-01-03 15:39:35,CAR_00122,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2337,2024-01-03 15:39:35,CAR_00132,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2338,2024-01-03 15:39:35,CAR_00085,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2339,2024-01-03 15:39:35,CAR_00235,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2340,2024-01-03 15:39:35,CAR_00200,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2341,2024-01-03 15:39:35,CAR_00191,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2342,2024-01-03 15:39:35,CAR_00104,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2343,2024-01-03 15:39:35,CAR_00082,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2344,2024-01-03 15:39:35,CAR_00072,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2345,2024-01-03 15:39:35,CAR_00114,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2346,2024-01-03 15:39:35,CAR_00229,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2347,2024-01-03 15:39:35,CAR_00211,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2348,2024-01-03 15:39:35,CAR_00153,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2349,2024-01-03 15:39:35,CAR_00020,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2350,2024-01-03 15:39:35,CAR_00170,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2351,2024-01-03 15:39:35,CAR_00161,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2352,2024-01-03 15:39:35,CAR_00041,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2353,2024-01-03 15:39:35,CAR_00025,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2354,2024-01-03 15:39:35,CAR_00184,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2355,2024-01-03 15:39:35,CAR_00059,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2356,2024-01-03 15:39:35,CAR_00007,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2357,2024-01-03 15:39:35,CAR_00141,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2358,2024-01-03 15:39:35,CAR_00086,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2359,2024-01-03 15:39:35,CAR_00049,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2360,2024-01-03 15:39:35,CAR_00139,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2361,2024-01-03 15:39:35,CAR_00222,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2362,2024-01-03 15:39:35,CAR_00068,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2363,2024-01-03 15:39:35,CAR_00037,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2364,2024-01-03 15:39:35,CAR_00131,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2365,2024-01-03 15:39:35,CAR_00055,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2366,2024-01-03 15:39:35,CAR_00120,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2367,2024-01-03 15:39:35,CAR_00165,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2368,2024-01-03 15:39:35,CAR_00005,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2369,2024-01-03 15:39:35,CAR_00080,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2370,2024-01-03 15:39:35,CAR_00092,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2371,2024-01-03 15:39:35,CAR_00137,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2372,2024-01-03 15:39:35,CAR_00244,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2373,2024-01-03 15:39:35,CAR_00109,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2374,2024-01-03 15:39:35,CAR_00223,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2375,2024-01-03 15:39:35,CAR_00002,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2376,2024-01-03 15:39:35,CAR_00233,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2377,2024-01-03 15:39:35,CAR_00149,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2378,2024-01-03 15:39:35,CAR_00098,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2379,2024-01-03 15:39:35,CAR_00224,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2380,2024-01-03 15:39:35,CAR_00027,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2381,2024-01-03 15:39:35,CAR_00205,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2382,2024-01-03 15:39:35,CAR_00071,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2383,2024-01-03 15:39:35,CAR_00013,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2384,2024-01-03 15:39:35,CAR_00064,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2385,2024-01-03 15:39:35,CAR_00129,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2386,2024-01-03 15:39:35,CAR_00004,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2387,2024-01-03 15:39:35,CAR_00069,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2388,2024-01-03 15:39:35,CAR_00144,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2389,2024-01-03 15:39:35,CAR_00009,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2390,2024-01-03 15:39:35,CAR_00119,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2391,2024-01-03 15:39:35,CAR_00189,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2392,2024-01-03 15:39:35,CAR_00084,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2393,2024-01-03 15:39:35,CAR_00138,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2394,2024-01-03 15:39:35,CAR_00125,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2395,2024-01-03 15:39:35,CAR_00140,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2396,2024-01-03 15:39:35,CAR_00152,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2397,2024-01-03 15:39:35,CAR_00039,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2398,2024-01-03 15:39:35,CAR_00019,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2399,2024-01-03 15:39:35,CAR_00181,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2400,2024-01-03 15:39:35,CAR_00060,TRAIN_001,POWER_PLANT_1,ARRIVE_DESTINATION,true,COAL,110
2401,2024-01-03 15:39:35,CAR_00221,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2402,2024-01-03 15:39:35,CAR_00034,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2403,2024-01-03 15:39:35,CAR_00238,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2404,2024-01-03 15:39:35,CAR_00175,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2405,2024-01-03 15:39:35,CAR_00070,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2406,2024-01-03 15:39:35,CAR_00076,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2407,2024-01-03 15:39:35,CAR_00231,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2408,2024-01-03 15:39:35,CAR_00143,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2409,2024-01-03 15:39:35,CAR_00142,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2410,2024-01-03 15:39:35,CAR_00023,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2411,2024-01-03 15:39:35,CAR_00122,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2412,2024-01-03 15:39:35,CAR_00132,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2413,2024-01-03 15:39:35,CAR_00085,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2414,2024-01-03 15:39:35,CAR_00235,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2415,2024-01-03 15:39:35,CAR_00200,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2416,2024-01-03 15:39:35,CAR_00191,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2417,2024-01-03 15:39:35,CAR_00104,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2418,2024-01-03 15:39:35,CAR_00082,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2419,2024-01-03 15:39:35,CAR_00072,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2420,2024-01-03 15:39:35,CAR_00114,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2421,2024-01-03 15:39:35,CAR_00229,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2422,2024-01-03 15:39:35,CAR_00211,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2423,2024-01-03 15:39:35,CAR_00153,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2424,2024-01-03 15:39:35,CAR_00020,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2425,2024-01-03 15:39:35,CAR_00170,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2426,2024-01-03 15:39:35,CAR_00161,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2427,2024-01-03 15:39:35,CAR_00041,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2428,2024-01-03 15:39:35,CAR_00025,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2429,2024-01-03 15:39:35,CAR_00184,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2430,2024-01-03 15:39:35,CAR_00059,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2431,2024-01-03 15:39:35,CAR_00007,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2432,2024-01-03 15:39:35,CAR_00141,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2433,2024-01-03 15:39:35,CAR_00086,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2434,2024-01-03 15:39:35,CAR_00049,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2435,2024-01-03 15:39:35,CAR_00139,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2436,2024-01-03 15:39:35,CAR_00222,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2437,2024-01-03 15:39:35,CAR_00068,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2438,2024-01-03 15:39:35,CAR_00037,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2439,2024-01-03 15:39:35,CAR_00131,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2440,2024-01-03 15:39:35,CAR_00055,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2441,2024-01-03 15:39:35,CAR_00120,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2442,2024-01-03 15:39:35,CAR_00165,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2443,2024-01-03 15:39:35,CAR_00005,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2444,2024-01-03 15:39:35,CAR_00080,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2445,2024-01-03 15:39:35,CAR_00092,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2446,2024-01-03 15:39:35,CAR_00137,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2447,2024-01-03 15:39:35,CAR_00244,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2448,2024-01-03 15:39:35,CAR_00109,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2449,2024-01-03 15:39:35,CAR_00223,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2450,2024-01-03 15:39:35,CAR_00002,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2451,2024-01-03 15:39:35,CAR_00233,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2452,2024-01-03 15:39:35,CAR_00149,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2453,2024-01-03 15:39:35,CAR_00098,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2454,2024-01-03 15:39:35,CAR_00224,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2455,2024-01-03 15:39:35,CAR_00027,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2456,2024-01-03 15:39:35,CAR_00205,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2457,2024-01-03 15:39:35,CAR_00071,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2458,2024-01-03 15:39:35,CAR_00013,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2459,2024-01-03 15:39:35,CAR_00064,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2460,2024-01-03 15:39:35,CAR_00129,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2461,2024-01-03 15:39:35,CAR_00004,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2462,2024-01-03 15:39:35,CAR_00069,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2463,2024-01-03 15:39:35,CAR_00144,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2464,2024-01-03 15:39:35,CAR_00009,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2465,2024-01-03 15:39:35,CAR_00119,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2466,2024-01-03 15:39:35,CAR_00189,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2467,2024-01-03 15:39:35,CAR_00084,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2468,2024-01-03 15:39:35,CAR_00138,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2469,2024-01-03 15:39:35,CAR_00125,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2470,2024-01-03 15:39:35,CAR_00140,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2471,2024-01-03 15:39:35,CAR_00152,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2472,2024-01-03 15:39:35,CAR_00039,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2473,2024-01-03 15:39:35,CAR_00019,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2474,2024-01-03 15:39:35,CAR_00181,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2475,2024-01-03 15:39:35,CAR_00060,TRAIN_001,POWER_PLANT_1,UNLOAD_START,true,COAL,110
2476,2024-01-03 16:33:00,CAR_00221,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2477,2024-01-03 16:33:00,CAR_00034,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2478,2024-01-03 16:33:00,CAR_00238,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2479,2024-01-03 16:33:00,CAR_00175,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2480,2024-01-03 16:33:00,CAR_00070,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2481,2024-01-03 16:33:00,CAR_00076,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2482,2024-01-03 16:33:00,CAR_00231,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2483,2024-01-03 16:33:00,CAR_00143,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2484,2024-01-03 16:33:00,CAR_00142,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2485,2024-01-03 16:33:00,CAR_00023,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2486,2024-01-03 16:33:00,CAR_00122,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2487,2024-01-03 16:33:00,CAR_00132,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2488,2024-01-03 16:33:00,CAR_00085,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2489,2024-01-03 16:33:00,CAR_00235,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2490,2024-01-03 16:33:00,CAR_00200,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2491,2024-01-03 16:33:00,CAR_00191,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2492,2024-01-03 16:33:00,CAR_00104,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2493,2024-01-03 16:33:00,CAR_00082,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2494,2024-01-03 16:33:00,CAR_00072,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2495,2024-01-03 16:33:00,CAR_00114,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2496,2024-01-03 16:33:00,CAR_00229,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2497,2024-01-03 16:33:00,CAR_00211,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2498,2024-01-03 16:33:00,CAR_00153,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2499,2024-01-03 16:33:00,CAR_00020,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2500,2024-01-03 16:33:00,CAR_00170,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2501,2024-01-03 16:33:00,CAR_00161,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2502,2024-01-03 16:33:00,CAR_00041,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2503,2024-01-03 16:33:00,CAR_00025,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2504,2024-01-03 16:33:00,CAR_00184,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2505,2024-01-03 16:33:00,CAR_00059,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2506,2024-01-03 16:33:00,CAR_00007,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2507,2024-01-03 16:33:00,CAR_00141,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2508,2024-01-03 16:33:00,CAR_00086,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2509,2024-01-03 16:33:00,CAR_00049,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2510,2024-01-03 16:33:00,CAR_00139,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2511,2024-01-03 16:33:00,CAR_00222,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2512,2024-01-03 16:33:00,CAR_00068,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2513,2024-01-03 16:33:00,CAR_00037,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2514,2024-01-03 16:33:00,CAR_00131,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2515,2024-01-03 16:33:00,CAR_00055,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2516,2024-01-03 16:33:00,CAR_00120,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2517,2024-01-03 16:33:00,CAR_00165,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2518,2024-01-03 16:33:00,CAR_00005,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2519,2024-01-03 16:33:00,CAR_00080,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2520,2024-01-03 16:33:00,CAR_00092,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2521,2024-01-03 16:33:00,CAR_00137,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2522,2024-01-03 16:33:00,CAR_00244,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2523,2024-01-03 16:33:00,CAR_00109,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2524,2024-01-03 16:33:00,CAR_00223,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2525,2024-01-03 16:33:00,CAR_00002,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2526,2024-01-03 16:33:00,CAR_00233,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2527,2024-01-03 16:33:00,CAR_00149,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2528,2024-01-03 16:33:00,CAR_00098,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2529,2024-01-03 16:33:00,CAR_00224,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2530,2024-01-03 16:33:00,CAR_00027,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2531,2024-01-03 16:33:00,CAR_00205,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2532,2024-01-03 16:33:00,CAR_00071,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2533,2024-01-03 16:33:00,CAR_00013,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2534,2024-01-03 16:33:00,CAR_00064,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2535,2024-01-03 16:33:00,CAR_00129,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2536,2024-01-03 16:33:00,CAR_00004,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2537,2024-01-03 16:33:00,CAR_00069,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2538,2024-01-03 16:33:00,CAR_00144,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2539,2024-01-03 16:33:00,CAR_00009,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2540,2024-01-03 16:33:00,CAR_00119,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2541,2024-01-03 16:33:00,CAR_00189,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2542,2024-01-03 16:33:00,CAR_00084,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2543,2024-01-03 16:33:00,CAR_00138,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2544,2024-01-03 16:33:00,CAR_00125,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2545,2024-01-03 16:33:00,CAR_00140,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2546,2024-01-03 16:33:00,CAR_00152,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2547,2024-01-03 16:33:00,CAR_00039,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2548,2024-01-03 16:33:00,CAR_00019,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2549,2024-01-03 16:33:00,CAR_00181,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2550,2024-01-03 16:33:00,CAR_00060,TRAIN_001,CORR_A1_STN_005,DEPART_STATION,true,COAL,110
2551,2024-01-03 18:47:36,CAR_00194,TRAIN_003,CORR_A1_STN_003,ARRIVE_STATION,true,COAL,110
2552,2024-01-03 18:47:36,CAR_00063,TRAIN_003,CORR_A1_STN_003,ARRIVE_STATION,true,COAL,110
2553,2024-01-03 18:47:36,CAR_00206,TRAIN_003,CORR_A1_STN_003,ARRIVE_STATION,true,COAL,110
2554,2024-01-03 18:47:36,CAR_00051,TRAIN_003,CORR_A1_STN_003,ARRIVE_STATION,true,COAL,110
2555,2024-01-03 18:47:36,CAR_00172,TRAIN_003,CORR_A1_STN_003,ARRIVE_STATION,true,COAL,110
2556,2024-01-03 18:47:36,CAR_00196,TRAIN_003,CORR_A1_STN_003,ARRIVE_STATION,true,COAL,110
2557,2024-01-03 18:47:36,CAR_00031,TRAIN_003,CORR_A1_STN_003,ARRIVE_STATION,true,COAL,110
2558,2024-01-03 18:47:36,CAR_00182,TRAIN_003,CORR_A1_STN_003,ARRIVE_STATION,true,COAL,110
2559,2024-01-03 18:47:36,CAR_00240,TRAIN_003,CORR_A1_STN_003,ARRIVE_STATION,true,COAL,110
2560,2024-01-03 18:47:36,CAR_00044,TRAIN_003,CORR_A1_STN_003,ARRIVE_STATION,true,COAL,110
2561,2024-01-03 18:47:36,CAR_00128,TRAIN_003,CORR_A1_STN_003,ARRIVE_STATION,true,COAL,110
2562,2024-01-03 18:47:36,CAR_00035,TRAIN_003,CORR_A1_STN_003,ARRIVE_STATION,true,COAL,110
2563,2024-01-03 18:47:36,CAR_00026,TRAIN_003,CORR_A1_STN_003,ARRIVE_STATION,true,COAL,110
2564,2024-01-03 18:47:36,CAR_00135,TRAIN_003,CORR_A1_STN_003,ARRIVE_STATION,true,COAL,110
